Date,Close,IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,IMF7,IMF8,IMF9,IMF10
2000-08-14 04:00:00,238.5,-1.3484926332135585,0.14294634746714152,2.4052534594062642,-2.026246943623791,-16.46199814467328,-1.8308848794393584,303.28545059163014,-306.06103374280264,-169.61034015828824,430.0053461035373
2000-08-15 04:00:00,240.5,-1.3181170555076274,2.4119350163038247,2.225471897432177,-2.222354848126129,-16.39894393202456,-1.8320971069797372,303.58245796746354,-306.2444424584733,-169.72620553206008,430.0222960519719
2000-08-16 04:00:00,243.5,1.0842670547288629,3.5397325043919605,1.6538476185632445,-2.322724376480472,-16.273973373113726,-1.8311227485911172,303.8799810829546,-306.4275215488324,-169.841754765186,430.03926855156504
2000-08-17 04:00:00,239.5,-1.064454739473424,2.45077341642727,0.6763457703400502,-2.313023182124623,-16.088639104782864,-1.8280100072969498,304.1780016363439,-306.6102698416699,-169.95698754140216,430.05626359363873
2000-08-18 04:00:00,238.5,1.1597020844086097,0.004014142240020835,-0.5026892443238811,-2.1777391660029766,-15.845673516367764,-1.8228070861204018,304.4765013258716,-306.79268616477543,-170.07190354444467,430.07328116951487
2000-08-21 04:00:00,236.25,1.0498908321816938,-1.6153525254663785,-1.6243182086717538,-1.9012283804408543,-15.547940845823,-1.815562188084867,304.7754618497787,-306.974769345939,-170.18650245805003,430.0903212705155
2000-08-22 04:00:00,234.75,0.07436135907987262,-2.1472303434159437,-2.425795188697912,-1.4716535950122485,-15.198305331103372,-1.8063235162137676,305.0748649063057,-307.15651821295086,-170.300783965954,430.1073838879625
2000-08-23 04:00:00,233.75,-1.9727994784527159,-1.8728122188448046,-2.661355815605951,-0.8947438647799857,-14.799631210163586,-1.7951392735302996,305.374692193693,-307.33793159360056,-170.41474775189266,430.12446901317753
2000-08-24 04:00:00,240.5,2.2859433396288775,-0.9650489891161638,-2.257453311410321,-0.1957008874697872,-14.354782720958266,-1.7820576630578557,305.67492541018146,-307.5190083156781,-170.52839349960286,430.141576637483
2000-08-25 04:00:00,241.5,-0.13013392453924943,0.2599104397412588,-1.361511617310748,0.572701184952414,-13.866624101442147,-1.767126887819888,305.97554625401153,-307.6997472069735,-170.64172089282,430.1587067522003
2000-08-28 04:00:00,242.5,-2.6365124944684175,1.2241734780278493,-0.1681452457519097,1.3513799410838048,-13.338019589570026,-1.7503951508395046,306.27653642342364,-307.8801470952765,-170.7547296152805,430.1758593486516
2000-08-29 04:00:00,250.25,2.5454154321483946,1.1587307212968678,1.125059079750213,2.081252969521771,-12.771833423296549,-1.7319106551401866,306.57787761665827,-308.060206808377,-170.8674193507207,430.19303441815896
2000-08-30 04:00:00,246.25,-2.2534572568567452,-0.43901208418854876,2.2518143994448163,2.7032378588635324,-12.17092984057645,-1.7117216037453273,306.8795515319563,-308.239925174065,-170.97978978287676,430.2102319520442
2000-08-31 04:00:00,251.0,1.8457114402191594,-1.3893805271610606,2.7156159747058477,3.1582521977064157,-11.538173079364494,-1.68987619967815,307.18153986755806,-308.41930102013026,-171.0918405954846,430.22745194162906
2000-09-01 04:00:00,251.0,0.669994514316213,-0.5902084743796837,2.1439416334151087,3.3925082969291296,-10.87642737761525,-1.6664226459621059,307.48382432170456,-308.598333174363,-171.2035714722805,430.2446943782355
2000-09-05 04:00:00,250.25,-1.2381912876498182,1.1009717284596083,0.8820567060165014,3.3788594277332793,-10.18863071320715,-1.6414091456204183,307.7863865926357,-308.77702046455295,-171.31498209700055,430.26195925318575
2000-09-06 04:00:00,253.0,1.2963754634484839,2.2651341038132995,-0.5729325747848006,3.117300305496058,-9.478014460819605,-1.6148839016764247,308.0892083785925,-308.9553617184898,-171.4260721533812,430.2792465578015
2000-09-08 04:00:00,249.5,-1.6627105537432936,2.661392233093461,-1.79582111603083,2.61328146521961,-8.747877483483364,-1.586895117153518,308.39227137781546,-309.13335576396395,-171.53684132515818,430.2965562834046
2000-09-11 04:00:00,250.5,1.4619136869354803,1.2000374216486411,-2.5263498962151916,1.8722518790129166,-8.00151708133617,-1.5574909950749798,308.6955572885451,-309.3110014287649,-171.64728929606795,430.3138884213171
2000-09-12 04:00:00,249.25,2.868689413562453,-1.2532401265554203,-2.580736994365564,0.8999899201781016,-7.242559955708876,-1.5267197384642601,308.99904780902193,-309.48829754068254,-171.75741574984676,430.3312429628609
2000-09-13 04:00:00,245.0,0.579507539115002,-3.6463090883334663,-1.8052051213747948,-0.27629460546434226,-6.475950412704788,-1.494629550344583,309.3027246374866,-309.66524292750694,-171.86722037023048,430.3486198993578
2000-09-14 04:00:00,242.0,-3.620552839812445,-3.551573492786114,-0.265085130450164,-1.548607179917366,-5.706962159620649,-1.4612686337393992,309.6065694721797,-309.841836417028,-171.97670284095545,430.3660192221299
2000-09-15 04:00:00,254.5,3.4736060596821634,0.5931552700032527,1.399566972130518,-2.7888394574382676,-4.940868903753104,-1.4266851916718752,309.91056401134176,-310.01807683703555,-172.08586284575784,430.38344092249895
2000-09-18 04:00:00,252.25,-2.938125705695332,3.993926367478832,2.4100423487579867,-3.868883092284284,-4.182944352398708,-1.3909274271655188,310.21468995321345,-310.19396301531975,-172.1947000683738,430.40088499178717
2000-09-19 04:00:00,256.5,2.1896251601209693,3.3036758845167986,2.2092690301356424,-4.675107897436186,-3.437991079235327,-1.3540435432435531,310.51892899603513,-310.3694937796703,-172.30321419253926,430.41835142131606
2000-09-20 04:00:00,248.0,-1.5047922841835542,-0.7481552294568337,1.1267225202160642,-5.151796320768397,-2.7089271234655277,-1.316081742929316,310.8232628380474,-310.54466795787687,-172.4114049019908,430.4358402024078
2000-09-21 04:00:00,247.0,1.1248248711724413,-3.647609719320041,-0.286484808735304,-5.257708968878909,-1.9981993906732152,-1.2770902292463142,311.1276731774911,-310.7194843777297,-172.51927188046432,430.4533513263843
2000-09-22 04:00:00,247.5,-1.150881400480331,-0.7173270371243994,-1.5170829408289772,-4.951911576088262,-1.3079496587196404,-1.2371172052175443,311.43214171260655,-310.8939418670187,-172.62681481169614,430.4708847845675
2000-09-25 04:00:00,255.0,1.5240765631503017,3.2860771016191617,-2.1916940774018947,-4.206167595883294,-0.639099194575163,-1.1962108738667991,311.7366501416345,-311.0680392535337,-172.7340333794222,430.4884405682791
2000-09-26 04:00:00,254.25,-1.2310975182787876,3.1583649637433435,-1.9417242639498304,-3.0533558050227683,0.007735862511848879,-1.1544194382170165,312.04118016281524,-311.2417753650644,-172.84092726737896,430.50601866884136
2000-09-27 04:00:00,253.0,-2.6568709810197806,-0.11647502795802778,-0.6560519879545874,-1.5974376383317006,0.6319393732936609,-1.1117911012917618,312.34571347438964,-311.41514902940105,-172.9474961593023,430.52361907757586
2000-09-28 04:00:00,259.75,3.068748984030845,-2.9689694458307327,0.8934004753333988,0.04272410691757722,1.232895198522172,-1.0683740661142578,312.65023177459807,-311.58815907433336,-173.0537397389284,430.5412417858047
2000-09-29 04:00:00,258.0,-3.235465523424094,-1.770173191684097,1.8784598895281044,1.7482666334524506,1.809987198949477,-1.0242165357078998,312.9547167616812,-311.76080432765144,-173.15965768999348,430.5588867848498
2000-10-02 04:00:00,270.5,3.185232384859093,1.777694421791703,2.116142640583343,3.4003271440004994,2.3625992353274974,-0.9793667130959671,313.25915013387953,-311.9330836171448,-173.26524969623398,430.5765540660331
2000-10-03 04:00:00,269.0,-1.1283245689312602,3.0250308423764585,1.579725344334589,4.885080016993127,2.89011516840825,-0.9338728013019105,313.5635135894336,-312.1049957706037,-173.3705154413857,430.5942436206765
2000-10-04 04:00:00,266.75,-2.781194815584824,1.8522842587609998,0.3323743044763937,6.114650355069365,3.3919188589438933,-0.887783003348897,313.8677888265841,-312.2765396158179,-173.47545460918502,430.6119554401019
2000-10-05 04:00:00,265.25,-1.6864256652046834,-0.76546990931906,-1.1276277883038748,7.029408522144225,3.867394167686398,-0.841145522260548,314.17195754357175,-312.4477139805774,-173.58006688336798,430.6296895156312
2000-10-06 04:00:00,266.5,1.9021230821405017,-3.1281841642302686,-2.1919598526443664,7.5755269035261925,4.315924955387492,-0.7940085610597454,314.4760014386367,-312.61851769267196,-173.6843519476708,430.6474458385863
2000-10-09 04:00:00,267.5,2.4108060371558993,-3.1477553661590365,-2.3205708601367245,7.699177884522804,4.736895082799565,-0.7464203227702824,314.7799022100199,-312.7889495798918,-173.78830948582953,430.6652244002892
2000-10-10 04:00:00,267.0,-2.493148051286116,0.15775958157085634,-1.3819657446868445,7.370364661543852,5.129699466856999,-0.6984290104152674,315.0836415559616,-312.95900847002633,-173.89193918158057,430.6830251920618
2000-10-11 04:00:00,273.5,-0.05418007189968033,2.9467789990439917,0.14517750484164538,6.654105569343941,5.494085355285324,-0.6500828270180947,315.38720117470257,-313.12869319086576,-173.99524071865997,430.70084820522607
2000-10-12 04:00:00,277.25,2.78514859680494,2.928101010469208,1.6560797179729645,5.638017329538738,5.831043476232904,-0.6014299756019883,315.6905627644833,-313.2980025702,-174.09821378080383,430.7186934311038
2000-10-13 04:00:00,272.75,1.3343090316045065,-0.2810952799391666,2.63775546699915,4.407201379623131,6.141872663908741,-0.5525186591905122,315.9937080235446,-313.4669354358191,-174.20085805174824,430.73656086101687
2000-10-16 04:00:00,266.0,-2.6208812504812067,-2.2577049337036805,2.806305408126102,3.0354007986721303,6.427871752521541,-0.5033970808068338,316.2966186501267,-313.6354906155126,-174.30317321522966,430.7544504862875
2000-10-17 04:00:00,271.5,2.2046628186945934,0.24362934024762029,2.071698625445088,1.5809703341539345,6.690339576280044,-0.4541134434742895,316.59927634247026,-313.8036669370706,-174.40515895498396,430.7723622982373
2000-10-18 04:00:00,266.75,-1.6313283229836373,1.7246781574055925,0.8296254304041666,0.08748481202320502,6.930574969393214,-0.40471595021621665,316.9016627988159,-313.97146322828297,-174.50681495474743,430.7902962881882
2000-10-19 04:00:00,264.75,1.1069468666770714,-0.4548952164138582,-0.5571250513484136,-1.4045435105989021,7.149876766069461,-0.3552528040560665,317.2037597174043,-314.1388783169398,-174.60814089825612,430.80825244746234
2000-10-20 04:00:00,259.5,-0.8309585279129481,-1.3191456505508858,-1.8557971012254395,-2.854602376591754,7.349543800517891,-0.30577220801706184,317.50554879647586,-314.3059110308307,-174.70913646924652,430.82623076738156
2000-10-23 04:00:00,260.0,0.8760540181490806,-0.43057530812452904,-2.866733147353407,-4.222179528834365,7.530874906947161,-0.2563223651226546,317.8070117342714,-314.4725601977459,-174.8098013514545,430.84423123926774
2000-10-24 04:00:00,258.5,0.04199670209988249,0.47374783108617735,-3.458623473532932,-5.466762710205817,7.695168919566151,-0.20695147839601025,318.10813022903096,-314.63882464547487,-174.91013522861616,430.86225385444266
2000-10-25 04:00:00,256.5,-1.4857506821646254,1.0080854791164913,-3.6296121572359024,-6.553083158387196,7.843724672583555,-0.15770775086052302,318.4088859789956,-314.804703201808,-175.010137784468,430.8802986042286
2000-10-26 04:00:00,255.5,-2.2270368950395083,1.18529065550704,-3.385489446495177,-7.469588693712983,7.977841000208212,-0.10863938553981467,318.7092606824059,-314.9701946945349,-175.10980870274585,430.8983654799471
2000-10-27 04:00:00,256.25,-1.3790822716632536,0.9580458139622154,-2.7255880807155677,-8.223642504566211,8.098816736648807,-0.05979458545671079,319.00923603750203,-315.1352979514455,-175.2091476671861,430.91645447292035
2000-10-30 05:00:00,260.5,3.1514065538517952,0.0474290907425019,-1.6946017416012407,-8.836156220612779,8.20795071611424,-0.011221553634946702,319.308793742525,-315.30001180032997,-175.30815436152463,430.93456557447007
2000-10-31 05:00:00,253.5,-3.3938296301920765,-1.401834480549946,-0.40661697115396445,-9.330742930977134,8.306541772813222,0.03703150690231194,319.6079154957151,-315.4643350689778,-175.40682846949818,430.95269877591846
2000-11-02 05:00:00,256.75,-0.8083245182674224,-1.8719187618897442,0.9364530669764564,-9.731015724784164,8.395888740954547,0.08491639313167032,319.90658299531293,-315.6282665851791,-175.50516967484225,430.9708540685871
2000-11-03 05:00:00,261.5,2.0860053066861814,-1.1086206316666336,2.1747011140221986,-10.060587691158652,8.477290454746996,0.13238490202979114,320.2047779395593,-315.79180517672387,-175.60317766129333,430.989031443798
2000-11-06 05:00:00,265.5,3.3786927903227424,0.6877416440462301,3.1912917703052006,-10.343071919225206,8.55204574839934,0.179388830573452,320.5024820266944,-315.9549496714019,-175.70085211258754,431.0072308928733
2000-11-07 05:00:00,261.5,-3.311315922561918,2.780306143050672,3.8765200931306554,-10.602081498108546,8.621453456120452,0.2258799757390869,320.7996769549591,-316.11769889700304,-175.79819271246123,431.02545240713476
2000-11-08 05:00:00,263.25,-1.9181425818511306,2.9749020930730032,4.13105788455862,-10.861229516933625,8.68681241211909,0.2718101345035875,321.09634442259375,-316.28005168131733,-175.89519914465015,431.04369597790424
2000-11-09 05:00:00,266.25,3.2206214967296116,1.1542981684849296,3.9262677740025285,-11.13828977298181,8.74942145060379,0.3171311038434449,321.39246612783916,-316.4420068521346,-175.99187109289073,431.0619615965037
2000-11-10 05:00:00,256.25,-3.1399710715169555,-1.7918501928354718,3.3606245289689243,-11.42767889616245,8.810579405783624,0.36179468073543564,321.68802376893575,-316.6035632372448,-176.0882082409192,431.08024925425514
2000-11-13 05:00:00,257.0,0.39126713974085114,-3.6450455042167134,2.5617867652988466,-11.717974224541651,8.871585111867386,0.4057526621562233,321.982999044124,-316.76471966443785,-176.18421027247166,431.0985589424805
2000-11-14 05:00:00,258.0,2.7995934668333615,-4.030860188986077,1.6574130988336089,-11.997753096185523,8.933737403063738,0.4489568450823568,322.2773736516448,-316.9254749615037,-176.27987687128402,431.1168906525015
2000-11-15 05:00:00,255.5,0.5240934279903939,-3.2561741309685255,0.7526414240125614,-12.255592849160173,8.998335113581387,0.49135902649061225,322.57112928973845,-317.08582795623215,-176.37520772109286,431.1352443756403
2000-11-16 05:00:00,253.0,-2.2615400186842662,-2.0295624271750676,-0.13030259141289813,-12.480070821531712,9.066677077629322,0.5329110033576533,322.8642476566455,-317.2457774764131,-176.470202505634,431.15362010321854
2000-11-17 05:00:00,256.25,0.7567594422775894,-0.9561354462548746,-0.9630313654174116,-12.659764351366302,9.140062129416147,0.5735645726600287,323.15671045060657,-317.40532234983635,-176.56486090864382,431.17201782655843
2000-11-20 05:00:00,257.75,1.7199441159281799,0.2749397946399994,-1.7099866570571143,-12.783168720497965,9.21970704691881,0.6132715313745144,323.44849936986236,-317.56446140429216,-176.65918261385826,431.1904375369816
2000-11-21 05:00:00,255.75,-1.5218132074842892,2.015275793161485,-2.3356102253876934,-12.838450985833045,9.306500383186101,0.6519836764777165,323.7395961126534,-317.7231934675702,-176.753167305014,431.2088792258105
2000-11-22 05:00:00,257.5,-1.31601764620717,3.814162955457049,-2.8043438294650587,-12.813402908962132,9.400955395951335,0.6896528049464127,324.02998237721994,-317.8815173674603,-176.84681466584652,431.2273428843664
2000-11-24 05:00:00,260.25,0.3491292305280468,4.861588138658417,-3.0799342375183265,-12.6953382859663,9.50241238661133,0.7262307137571506,324.31963986180307,-318.0394319317526,-176.9401243800924,431.2458285039716
2000-11-27 05:00:00,261.0,1.2777519937942636,4.3180433004280765,-3.136179495304276,-12.474057637150668,9.609918417479708,0.7616691998864806,324.60855026464304,-318.19693598823676,-177.03309613148787,431.264336075948
2000-11-28 05:00:00,256.5,-1.26550536615447,1.6848259425887409,-2.9946492373471516,-12.142914857394222,9.722520550869618,0.7959200603112355,324.89669528398053,-318.35402836470286,-177.12572960376878,431.28286559161734
2000-11-29 05:00:00,256.25,1.2598505233862078,-2.0497845746518553,-2.6783538642125997,-11.706654316369423,9.839265849094126,0.8289350920081344,325.18405661805605,-318.5107078889409,-177.2180244806714,431.30141704230164
2000-11-30 05:00:00,252.5,-1.2518260836130515,-4.501369772352366,-2.2076176334886406,-11.172706526726792,9.959201374466609,0.860666091953728,325.47061596511,-318.6669733887404,-177.30998044593204,431.31999041932295
2000-12-01 05:00:00,256.25,0.7403737246092864,-4.176739886234687,-1.6093042359720093,-10.547288511035458,10.081374189300359,0.8910648571245641,325.75635502338355,-318.82282369189176,-177.4015971832868,431.338585714003
2000-12-04 05:00:00,260.5,1.2546710802707306,-2.038713599966507,-0.9362628545259795,-9.831935572308428,10.204831355908533,0.9200831844975332,326.04125549111666,-318.9782576261845,-177.4928743764719,431.3572029176638
2000-12-05 05:00:00,262.0,-1.2886303207241114,0.3031337822249873,-0.24783904503047527,-9.027012583669322,10.328619936604397,0.9476728710491844,326.3252990665499,-319.1332740194086,-177.5838117092232,431.3758420216272
2000-12-15 05:00:00,267.5,1.350452474345909,1.4195476992960003,0.39662163663486605,-8.132884418242337,10.451786993701194,0.9737857137561807,326.6084674479242,-319.2878716993541,-177.67440886527714,431.39450301721524
2000-12-18 05:00:00,266.75,-1.4283598174731416,1.7215358258778823,0.9377736345901266,-7.149915949151266,10.573379589512129,0.9983735095953558,326.8907423334799,-319.4420494938109,-177.76466552836982,431.41318589574973
2000-12-19 05:00:00,269.5,-0.623474842808507,2.018234200275241,1.3162713929556076,-6.078472049520075,10.69244478635053,1.0213880555430874,327.1721054214577,-319.59580623056877,-177.85458138223743,431.4318906485526
2000-12-20 05:00:00,273.5,1.5656610246342078,2.319817587871154,1.472769355851335,-4.918917592472496,10.808029646529526,1.0427811485761527,327.4525384100981,-319.74914073741763,-177.94415611061612,431.45061726694576
2000-12-21 05:00:00,271.75,-1.6042731024156396,2.419014586975252,1.3617520211997869,-3.674126824296442,10.919181232362428,1.0625045856712152,327.7320229976417,-319.90205184214756,-178.03338939724208,431.4693657422513
2000-12-22 05:00:00,275.75,1.6322928554135425,2.042196404164008,1.0062385327321994,-2.358042211997562,11.024946606162528,1.0805101638050498,328.010540882329,-320.0545383725482,-178.12228092585156,431.488136065791
2000-12-27 05:00:00,274.0,-0.0696986533452556,0.9635266303296466,0.49871556611486545,-0.9912385079935637,11.124372830242933,1.096749679954206,328.2880737624006,-320.2065991564099,-178.21083038018034,431.50692822888675
2000-12-28 05:00:00,272.0,-1.7525051072593136,-0.36893394200183904,-0.04399674945729276,0.40467880723546834,11.216506966916969,1.1111749310953483,328.5646033360972,-320.35823302152204,-178.299037443965,431.5257422228605
2000-12-29 05:00:00,272.75,-1.1393626432742114,-1.331126723801739,-0.5000974229137011,1.808104253209522,11.300396078497972,1.1237377142051375,328.84011130165914,-320.50943879567484,-178.3869018009415,431.54457803903426
2001-01-02 05:00:00,277.25,2.0373349264743847,-1.299345008389746,-0.7357763349437978,3.194932778747318,11.375087227298819,1.1343898262603513,329.11457935732716,-320.66021530665813,-178.47442313484603,431.56343566872965
2001-01-03 05:00:00,275.75,-2.217190721805847,-0.10147923336620424,-0.6470537028468523,4.534871325214067,11.439627475633248,1.1430830642374814,329.3879892013418,-320.8105613822618,-178.56160112941495,431.5823151032691
2001-01-04 05:00:00,283.0,2.3776819669090106,0.822635080176633,-0.30614606995805727,5.810368364687161,11.493063885814301,1.1497692251133047,329.66032253194345,-320.96047585027577,-178.6484354683842,431.60121633397415
2001-01-05 05:00:00,284.25,2.089179184019964,0.6041384995903465,0.15333902021271664,7.0076826445976526,11.53444352015504,1.15440010586437,329.93156104737307,-321.10995753848994,-178.73492583548997,431.6201393521668
2001-01-08 05:00:00,281.25,-1.6227641030136555,-0.2522837919114038,0.5315406322353822,8.113072912376175,11.562813440968966,1.1569275034674544,330.20168644587096,-321.2590052746944,-178.8210719144684,431.6390841491689
2001-01-09 05:00:00,281.0,-2.544179746957833,-0.7290773644360422,0.611695404226358,9.112797915453427,11.577217280612752,1.157306644855614,330.47068042567764,-321.4076178866786,-178.90687338905587,431.65805071630257
2001-01-10 05:00:00,285.5,0.7671054503000245,-0.12268580796543307,0.2658232964437753,9.99012604811424,11.576681186450951,1.1555082924054494,330.7385266345826,-321.55579420223296,-178.9923299429882,431.6770390448895
2001-01-11 05:00:00,288.25,2.395630438842415,0.7845479758628862,-0.27741636172850187,10.715219895203532,11.56019847052923,1.1515282456169413,331.00521651857065,-321.7035330491472,-179.07744126000173,431.69604912625175
2001-01-12 05:00:00,288.0,1.7882496773971812,1.0406108016851048,-0.7244415252538039,11.250674100994168,11.526701300946145,1.145421498388281,331.27074347317546,-321.85083325521106,-179.16220702383288,431.7150809517114
2001-01-16 05:00:00,287.0,1.1767029279387624,0.5429151682448954,-0.9174110230822804,11.560513196391888,11.47510758528919,1.1372566196281881,331.5351015794313,-321.99769364821464,-179.2466269182174,431.7341345125901
2001-01-17 05:00:00,283.0,-1.9685898943706106,-0.44049185209694586,-0.8219117540381925,11.622875055371628,11.40433556788473,1.1270990995026557,331.79828766037633,-322.1441130559477,-179.33070062689166,431.75320980020973
2001-01-18 05:00:00,284.25,0.20089951935478262,-1.499475052712472,-0.4415662648880551,11.433360545343245,11.3136797037603,1.1150136584921926,332.0602992245497,-322.29009030620034,-179.41442783359167,431.77230680589236
2001-01-19 05:00:00,285.5,1.634176970359865,-1.8090741015660698,0.200884070718771,10.989882236765606,11.203938954010304,1.101065017077706,332.3211337804899,-322.4356242267621,-179.49780822205395,431.79142552096
2001-01-22 05:00:00,286.0,1.0178701295427506,-0.6911581407316987,0.9890662076762129,10.292815849494353,11.076288406245705,1.0853178957395917,332.58078883673636,-322.5807136454235,-179.5808414760142,431.8105659367344
2001-01-23 05:00:00,285.25,-1.222898069623887,1.1775387408131304,1.6584443043089927,9.357069584282783,10.931903148077668,1.0678370149587568,332.8392619018278,-322.72535738997385,-179.6635272792089,431.8297280445375
2001-01-24 05:00:00,286.5,-0.14234739706840244,2.3792070819675963,1.8993598095750999,8.21309242677569,10.771958267117206,1.0486870952158232,333.0965504843032,-322.8695542882033,-179.74586531537432,431.8489118356914
2001-01-25 05:00:00,285.0,0.7368676492628892,1.869842128755876,1.4915825570786805,6.896534998864695,10.597628850975365,1.0279328569911874,333.3526520927016,-323.0133031679019,-179.82785526824614,431.8681173015177
2001-01-26 05:00:00,278.75,-0.5521734069537405,-0.5788149779926435,0.5852974279881668,5.4511529584488585,10.410089987263293,1.0056390207659267,333.6075642355619,-323.1566028568594,-179.90949682156082,431.8873444333385
2001-01-29 05:00:00,274.75,0.5175401372207251,-2.783584297604655,-0.5767069346365625,3.9227282224297992,10.210516763591976,0.9818703070203227,333.86128442142285,-323.29945218286565,-179.99078965905454,431.90659322247575
2001-01-30 05:00:00,271.0,-0.6943649399803744,-2.399022454163092,-1.7465213982740808,2.35704270770891,10.000084267572543,0.9566914362351693,334.11381015882364,-323.4418499737105,-180.0717334644637,431.9258636602515
2001-01-31 05:00:00,271.0,-0.4333528892283472,0.013605024747124439,-2.664436897995982,0.7998783311875828,9.779967586815982,0.9301671288912595,334.3651389563032,-323.58379505718415,-180.152327921524,431.9451557379873
2001-02-01 05:00:00,273.0,1.3685735076315941,2.370305462189129,-3.1114786883481975,-0.7029829902326847,9.551341808933437,0.9023621054689888,334.6152683224004,-323.7252862610763,-180.2325727139717,431.9644694470053
2001-02-02 05:00:00,269.25,-1.5932946463798947,3.032276402447362,-2.9393359800371432,-2.107579489576959,9.315382021535715,0.8733410864493215,334.86419576565424,-323.8663224131768,-180.31246752554335,431.98380477862753
2001-02-05 05:00:00,271.5,1.652013667273645,2.719902751723081,-2.123670859400849,-3.3808438016717197,9.073263312234314,0.8431687923126527,335.11191879460364,-324.0069023412758,-180.3920120399746,432.00316172417564
